Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
13578175,The Emperor's Soul,Brandon Sanderson,"Sanderson, Brandon",,"=""1616960922""","=""9781616960926""",5,4.32,Tachyon Publications,Paperback,175,2012,2012,2015/01/20,2014/09/28,,,read,,,,1,,,1,,,unspecified,,
68427,"Elantris (Elantris, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765350378""","=""9780765350374""",4,4.17,Tor Fantasy,Mass Market Paperback,638,2006,2005,2015/01/18,2014/09/28,,,read,,,,1,,,1,,,unspecified,,
23093367,"Saga, Vol. 4",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1632150778""","=""9781632150776""",5,4.44,Image Comics,Paperback,152,2014,2014,2015/01/06,2014/12/30,,,read,,,,1,,,1,,,unspecified,,
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""0756404738""","=""9780756404734""",5,4.55,DAW Books,Hardcover,994,2011,2011,2014/12/10,2014/11/20,,,read,,,,1,,,1,,,unspecified,,
21193978,"Macrolife (Macrolife, #1)",George Zebrowski,"Zebrowski, George",,"=""""","=""""",0,3.68,Gateway,Kindle Edition,329,2012,1979,,2014/07/03,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",5,4.52,Penguin Group DAW,Hardcover,662,2007,2007,2014/11/27,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
893590,"Diamond Dogs, Turquoise Days",Alastair Reynolds,"Reynolds, Alastair",,"=""0575075163""","=""9780575075160""",4,3.97,Gollancz,Paperback,231,2003,2003,2014/11/21,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",0,4.62,Tor Books,Hardcover,1007,2010,2010,,2014/09/28,to-read,to-read (#154),to-read,,,,0,,,1,,,unspecified,,
3754026,"Beyond the Shadows (Night Angel, #3)",Brent Weeks,"Weeks, Brent",,"=""0316033669""","=""9780316033664""",4,4.25,Orbit,Mass Market Paperback,689,2008,2008,2014/11/17,2014/09/08,,,read,,,,1,,,1,,,unspecified,,
3754016,"Shadow's Edge (Night Angel, #2)",Brent Weeks,"Weeks, Brent",,"=""0316033650""","=""9780316033657""",4,4.24,Orbit,Mass Market Paperback,636,2008,2008,2014/11/13,2014/09/08,,,read,,,,1,,,1,,,unspecified,,
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,"=""0316033677""","=""9780316033671""",4,4.14,Orbit,Mass Market Paperback,645,2008,2008,2014/11/05,2014/09/08,,,read,,,,1,,,1,,,unspecified,,
68494,"Perdido Street Station (New Crobuzon, #1)",China Miéville,"Miéville, China",,"=""0345459407""","=""9780345459404""",4,3.95,Ballantine Del Rey,Mass Market Paperback,623,2003,2000,2014/10/26,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
17182126,"Steelheart (The Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743564""","=""9780385743563""",0,4.13,Delacorte Press,Hardcover,386,2013,2013,,2014/09/28,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
89190,"Redemption Ark (Revelation Space, #2)",Alastair Reynolds,"Reynolds, Alastair",Chris     Moore,"=""044101173X""","=""9780441011735""",5,4.14,Ace Books,Mass Market Paperback,694,2004,2002,2014/08/17,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
910863,"Spin (Spin, #1)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""076534825X""","=""9780765348258""",4,4.02,Tor Science Fiction,Mass Market Paperback,464,2006,2005,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
8966218,Brave New Worlds,John Joseph Adams,"Adams, John Joseph","Cory Doctorow, Paolo Bacigalupi, Orson Scott Card, Ursula K. Le Guin, M. Rickert, Kate Wilhelm, Geoff Ryman, Neil Gaiman, Bryan Talbot, J.G. Ballard, Carrie Vaughn, James K. Morrow, Alexander C. Irvine, Ray Bradbury, Harlan Ellison, Genevieve Valentine, Sarah Langan, Kim Stanley Robinson, Matt Williamson, Philip K. Dick, Heather Lindsley, Kurt Vonnegut Jr., Robert Silverberg, Jeremiah Tolbert, Joe Mastroianni, Adam-Troy Castro, Tobias S. Buckell, Vylar Kaftan, Shirley Jackson, S.L. Gilbow, Joseph Paul Haines, C.C. Finlay, Caitlín R. Kiernan, Ross E. Lockhart","=""1597802212""","=""9781597802215""",4,4.05,Night Shade,Paperback,481,2011,2010,,2014/07/10,,,read,,,,1,,,1,,,unspecified,,
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,"=""0385737947""","=""9780385737944""",3,4.03,Delacorte Press,Hardcover,384,2009,2009,2014/08/31,2014/07/29,,,read,,,,1,,,1,,,unspecified,,
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""0786838655""","=""9780786838653""",4,4.26,Disney Hyperion Books,Paperback,375,2006,2005,2014/09/09,2014/07/29,,,read,,,,1,,,1,,,unspecified,,
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,4.21,Del Rey,Paperback,250,2005,1980,2014/09/04,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5,4.22,Del Rey Books,Mass Market Paperback,216,2005,1979,2014/01/01,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",4,4.08,Dial Press,Paperback,275,1999,1969,2014/01/01,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
18122,"The Amber Spyglass  (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",4,4.08,Laurel Leaf,Mass Market Paperback,467,2003,2000,2014/01/01,2014/07/11,,,read,,,,1,,,1,,,unspecified,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",4,4.13,Alfred A. Knopf Books for Young Readers,Hardcover,326,1997,1997,2014/01/01,2014/07/11,,,read,,,,1,,,1,,,unspecified,,
17248106,"Scott Pilgrim, Volume 5: Scott Pilgrim vs. the Universe",Bryan Lee O'Malley,"O'Malley, Bryan Lee",Nathan Fairbairn,"=""1620100045""","=""9781620100042""",5,4.33,Oni Press,Hardcover,218,2014,2009,2014/08/13,2014/07/24,,,read,,,,1,,,1,,,unspecified,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",4,3.99,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,2014/01/01,2014/07/11,,,read,,,,1,,,1,,,unspecified,,
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.10,Headline Review,Paperback,635,2005,2001,2014/08/28,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
20326771,"Scott Pilgrim Gets It Together (Scott Pilgrim, #4)",Bryan Lee O'Malley,"O'Malley, Bryan Lee",Nathan Fairbairn,"=""""","=""""",5,4.32,Oni Press,Kindle Edition,237,2013,2007,2014/07/28,2014/07/24,,,read,,,,1,,,1,,,unspecified,,
19868670,Scott Pilgrim Color Volume 3: Scott Pilgrim & The Infinite Sadness,Bryan Lee O'Malley,"O'Malley, Bryan Lee",,"=""""","=""""",5,4.29,Oni Press,Hardcover,160,2013,2006,2014/07/26,2014/07/24,,,read,,,,1,,,1,,,unspecified,,
17131869,"Saga, Vol. 2",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607066920""","=""9781607066927""",5,4.52,Image Comics,Paperback,160,2013,2013,2014/07/25,2014/07/08,,,read,,,,1,,,1,,,unspecified,,
19358975,"Saga, Vol. 3",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607069318""","=""9781607069317""",5,4.51,Image Comics,Paperback,144,2014,2014,2014/07/27,2014/07/08,,,read,,,,1,,,1,,,unspecified,,
17976305,The Divine Comedy,Dante Alighieri,"Alighieri, Dante","Henry Wadsworth Longfellow, Gustave Doré","=""""","=""9781435146914""",0,4.04,Fall River Press,Hardcover,693,2008,1320,,2014/07/24,to-read,to-read (#1),to-read,,,,0,,,1,,,unspecified,,
18586252,The Wizard of Oz: The First Five Novels,L. Frank Baum,"Baum, L. Frank",,"=""""","=""9781435147485""",0,4.22,Fall River Press,Hardcover,728,2013,2013,,2014/07/24,to-read,to-read (#2),to-read,,,,0,,,1,,,unspecified,,
17352599,Hans Christian Andersen: Best Loved Fairy Tales,Hans Christian Andersen,"Andersen, Hans Christian","Dugald Stewart Walker, Hans Tegner","=""1435143892""","=""9781435143890""",0,4.13,Sterling Publishing,Hardcover,696,2012,1837,,2014/07/24,to-read,to-read (#3),to-read,,,,0,,,1,,,unspecified,,
14761003,William Shakespeare: Complete Plays,William Shakespeare,"Shakespeare, William",,"=""1435141830""","=""9781435141834""",0,4.53,Sterling,Hardcover,1200,2012,1623,,2014/07/24,to-read,to-read (#6),to-read,,,,0,,,1,,,unspecified,,
16112053,War of the Worlds and other Science Fiction Classics,H.G. Wells,"Wells, H.G.",,"=""1435141784""","=""9781435141780""",0,4.23,Fall River Press,Hardcover,739,2012,1999,,2014/07/24,to-read,to-read (#8),to-read,,,,0,,,1,,,unspecified,,
15704307,"Saga, Vol. 1",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607066017""","=""9781607066019""",5,4.18,Image Comics,Paperback,176,2012,2012,2014/07/08,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",0,4.18,W.W. Norton & Company (NYC),Paperback,218,2005,1996,,2014/07/03,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
68333,"Beggars in Spain (Sleepless, #1)",Nancy Kress,"Kress, Nancy",,"=""0060733489""","=""9780060733483""",0,3.94,Harper Voyager,Paperback,400,2004,1993,,2014/07/03,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
1361835,The Collapsium (The Queendom of Sol #1),Wil McCarthy,"McCarthy, Wil",,"=""055358443X""","=""9780553584431""",0,3.77,Bantam,Paperback,428,2002,2000,,2014/07/03,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
1145569,"War in Heaven (A Requiem for Homo Sapiens, #3)",David Zindell,"Zindell, David",,"=""0553289675""","=""9780553289671""",0,4.29,Spectra,Mass Market Paperback,645,1998,1998,,2014/07/03,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
2455509,"The Wild (A Requiem For Homo Sapiens, #2)",David Zindell,"Zindell, David",,"=""0006497128""","=""9780006497127""",0,4.32,Voyager,Paperback,704,1996,1995,,2014/07/03,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
968997,"Neverness (A Requiem for Homo Sapiens, #0)",David Zindell,"Zindell, David",,"=""0553279033""","=""9780553279030""",0,4.09,Bantam Spectra,Mass Market Paperback,552,1989,1988,,2014/07/03,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
2031004,"The Broken God (A Requiem for Homo Sapiens, #1)",David Zindell,"Zindell, David",,"=""0586211896""","=""9780586211892""",0,4.23,Voyager,Paperback,660,1998,1992,,2014/07/03,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
13004339,Empire of the Gods,David Stag,"Stag, David",,"=""""","=""""",0,3.90,,Kindle Edition,349,,2011,,2014/07/03,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
10345937,"Shades of Earth (Across the Universe, #3)",Beth Revis,"Revis, Beth",,"=""1595143998""","=""9781595143990""",0,4.08,Razorbill,Hardcover,369,2013,2013,,2014/07/03,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
10345927,"A Million Suns (Across the Universe, #2)",Beth Revis,"Revis, Beth",,"=""159514398X""","=""9781595143983""",0,4.02,Razorbill,Hardcover,386,2012,2012,,2014/07/03,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
8235178,"Across the Universe (Across the Universe, #1)",Beth Revis,"Revis, Beth",,"=""1595143971""","=""9781595143976""",0,3.77,Razorbill,Hardcover,399,2011,2011,,2014/07/03,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
428797,"Saturn Returns (Astropolis, #1)",Sean Williams,"Williams, Sean",,"=""0441014933""","=""9780441014934""",0,3.58,Ace,Paperback,336,2007,2007,,2014/07/03,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
12074927,"The Fractal Prince (Jean le Flambeur, #2)",Hannu Rajaniemi,"Rajaniemi, Hannu",,"=""""","=""""",0,4.05,Tor Books,Kindle Edition,320,2012,2012,,2014/07/03,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
7562764,"The Quantum Thief (Jean le Flambeur, #1)",Hannu Rajaniemi,"Rajaniemi, Hannu",,"=""0575088877""","=""9780575088870""",0,3.84,Gollancz,Hardcover,336,2010,2010,,2014/07/03,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
146504,The First Immortal,James L. Halperin,"Halperin, James L.",,"=""0345421825""","=""9780345421821""",0,3.87,Del Rey,Paperback,432,1998,1998,,2014/07/03,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
340819,Blood Music,Greg Bear,"Bear, Greg",,"=""1596871067""","=""9781596871069""",0,3.82,iBooks,Paperback,344,2005,1985,,2014/07/03,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
64341,The Metamorphosis of Prime Intellect,Roger    Williams,"Williams, Roger",,"=""1411602196""","=""9781411602199""",0,4.17,Lulu.com,Paperback,176,2010,2006,,2014/07/03,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
394027,Permanence,Karl Schroeder,"Schroeder, Karl",,"=""0765342855""","=""9780765342850""",0,3.75,Tor Science Fiction,Paperback,480,2003,2002,,2014/07/03,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
394024,Ventus,Karl Schroeder,"Schroeder, Karl",,"=""0812576357""","=""9780812576351""",0,3.93,Tor Science Fiction,Paperback,672,2001,2000,,2014/07/03,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
632753,"The Golden Transcendence (Golden Age, #3)",John C. Wright,"Wright, John C.",,"=""0765349086""","=""9780765349088""",0,4.14,Tor Science Fiction,Paperback,432,2004,2003,,2014/07/03,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
632751,"The Phoenix Exultant (Golden Age, #2)",John C. Wright,"Wright, John C.",,"=""0765343541""","=""9780765343543""",0,4.12,Tor Books,Mass Market Paperback,320,2003,2003,,2014/07/03,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
764347,"Unwind (Unwind, #1)",Neal Shusterman,"Shusterman, Neal",,"=""1416912045""","=""9781416912040""",0,4.16,Simon & Schuster Books for Young Readers,Hardcover,337,2007,2007,,2014/07/03,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
307403,The Dreaming Jewels,Theodore Sturgeon,"Sturgeon, Theodore",,"=""0575071400""","=""9780575071407""",0,3.91,Gollancz,Paperback,160,2000,1950,,2014/07/03,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
541024,More Than Human,Theodore Sturgeon,"Sturgeon, Theodore",,"=""0375703713""","=""9780375703713""",0,3.97,Vintage,Paperback,186,1999,1953,,2014/07/03,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
32424,Lightning,Dean Koontz,"Koontz, Dean",,"=""0425192032""","=""9780425192030""",0,4.06,Berkley,Mass Market Paperback,384,2003,1988,,2014/07/03,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
32439,Intensity,Dean Koontz,"Koontz, Dean",,"=""0553582917""","=""9780553582918""",0,4.04,Bantam,Paperback,436,2000,1987,,2014/07/03,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
32423,Watchers,Dean Koontz,"Koontz, Dean",,"=""""","=""""",0,4.18,Berkley,Paperback,624,2003,1987,,2014/07/03,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
12157710,"The Bohr Maker (The Nanotech Succession, #1)",Linda Nagata,"Nagata, Linda",,"=""1937197026""","=""9781937197025""",0,3.89,Mythic Island Press LLC,Paperback,328,2011,1995,,2014/07/03,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
14654789,"Vast (The Nanotech Succession, #3)",Linda Nagata,"Nagata, Linda",,"=""1937197042""","=""9781937197049""",0,3.92,Mythic Island Press LLC,Paperback,456,2011,1998,,2014/07/03,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,"Harris, Thomas",,"=""0099446782""","=""9780099446781""",0,4.20,Arrow Books,Paperback,421,2002,1988,,2014/07/03,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
654617,Fairyland,Paul J. McAuley,"McAuley, Paul J.",,"=""0380794292""","=""9780380794294""",0,3.56,Eos,Paperback,420,1997,1995,,2014/07/03,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
258096,The Child Garden,Geoff Ryman,"Ryman, Geoff",,"=""0575076909""","=""9780575076907""",0,3.69,Gollancz,Paperback,400,2005,1989,,2014/07/03,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",0,4.13,Warner Books,Paperback,248,1997,1987,,2014/07/03,to-read,to-read (#81),to-read,,,,0,,,0,,,,,
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",0,4.16,Grand Central Publishing,Paperback,345,2000,1993,,2014/07/03,to-read,to-read (#80),to-read,,,,0,,,0,,,,,
41069,Stand on Zanzibar,John Brunner,"Brunner, John",,"=""1857988361""","=""9781857988369""",0,3.96,Gollancz,Paperback,672,1999,1968,,2014/07/03,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
735504,Natural History,Justina Robson,"Robson, Justina",,"=""0553587412""","=""9780553587418""",0,3.62,Spectra,Paperback,336,2004,2003,,2014/07/03,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
60211,"The Shadow of the Torturer (The Book of the New Sun, #1)",Gene Wolfe,"Wolfe, Gene",,"=""0671540661""","=""9780671540661""",0,3.80,Pocket Books,Paperback,262,1984,1980,,2014/07/03,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
190999,Way Station,Clifford D. Simak,"Simak, Clifford D.",,"=""0020248717""","=""9780020248712""",0,4.04,Collier Books,Paperback,210,1992,1963,,2014/07/03,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
222093,City,Clifford D. Simak,"Simak, Clifford D.",,"=""188296828X""","=""9781882968282""",0,4.09,Old Earth Books,Hardcover,251,2008,1952,,2014/07/03,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
38169,"Alas, Babylon",Pat Frank,"Frank, Pat",,"=""0060741872""","=""9780060741877""",0,4.07,Harper Perennial Modern Classics,Paperback,323,2005,1959,,2014/07/03,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
85863,Nova,Samuel R. Delany,"Delany, Samuel R.",,"=""0375706704""","=""9780375706707""",0,3.82,Vintage,Paperback,241,2002,1968,,2014/07/03,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
1199688,Babel-17,Samuel R. Delany,"Delany, Samuel R.",,"=""0839823282""","=""9780839823285""",0,3.77,Gregg Press,Hardcover,192,1978,1966,,2014/07/03,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
778990,Timescape,Gregory Benford,"Benford, Gregory","Domingo Santos, Hilary Benford","=""0553297090""","=""9780553297096""",0,3.73,Bantam Books,Paperback,499,1992,1980,,2014/07/03,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
709882,The Skylark of Space (Skylark #1),"E.E. ""Doc"" Smith","Smith, E.E. ""Doc""",,"=""1434400530""","=""9781434400536""",0,3.75,Wildside Press,Paperback,212,2007,1928,,2014/07/03,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
444944,"Triplanetary (Lensman, #1)","E.E. ""Doc"" Smith","Smith, E.E. ""Doc""",A.J. Donnell,"=""1882968093""","=""9781882968091""",0,3.65,Old Earth Books,Paperback,287,1997,1948,,2014/07/03,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
378724,"Crossover (Cassandra Kresnov, #1)",Joel Shepherd,"Shepherd, Joel",,"=""1591024439""","=""9781591024439""",0,3.84,Pyr,Paperback,459,2006,2001,,2014/07/03,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
202172,Tower of Glass,Robert Silverberg,"Silverberg, Robert",,"=""0575070978""","=""9780575070974""",0,3.74,Victor Gollancz,Paperback,208,2000,1970,,2014/07/03,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
968902,Dying Inside,Robert Silverberg,"Silverberg, Robert",,"=""0743435087""","=""9780743435086""",0,3.84,iBooks,Paperback,256,2002,1972,,2014/07/03,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
77773,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis,"Willis, Connie",,"=""0553575384""","=""9780553575385""",0,4.12,Bantam Books,Mass Market Paperback,512,1998,1998,,2014/07/03,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
7519231,"All Clear (All Clear, #2)",Connie Willis,"Willis, Connie",,"=""0553807676""","=""9780553807677""",0,4.06,Spectra,Hardcover,656,2010,2010,,2014/07/03,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
6506307,"Blackout (All Clear, #1)",Connie Willis,"Willis, Connie",,"=""0553803190""","=""9780553803198""",0,3.85,Spectra Books,Paperback,610,2010,2010,,2014/07/03,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
234501,"Startide Rising (The Uplift Saga, #2)",David Brin,"Brin, David",,"=""055327418X""","=""9780553274189""",0,4.04,Bantam Spectra,Paperback,458,1983,1983,,2014/07/02,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
96472,"Sundiver (The Uplift Saga, #1)",David Brin,"Brin, David",,"=""0553269828""","=""9780553269826""",0,3.69,Bantam Spectra,Mass Market Paperback,340,2010,1980,,2014/07/02,to-read,to-read (#82),to-read,,,,0,,,0,,,,,
81992,"Singularity Sky (Eschaton, #1)",Charles Stross,"Stross, Charles",,"=""1841493341""","=""9781841493343""",0,3.84,Orbit (UK),Mass Market Paperback,389,2005,2003,,2014/07/02,to-read,to-read (#70),to-read,,,,0,,,1,,,unspecified,,
4808763,The Last Question,Isaac Asimov,"Asimov, Isaac","Bob E. Flick, Jim Gallant","=""1884214495""","=""9781884214493""",0,4.58,Ziggurat Productions,Audio CD,9,2007,1956,,2014/07/02,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""0765348780""","=""9780765348784""",0,3.88,Tor Books,Mass Market Paperback,657,2005,1999,,2014/07/02,to-read,to-read (#118),to-read,,,,0,,,1,,,unspecified,,
89186,Pushing Ice,Alastair Reynolds,"Reynolds, Alastair",,"=""0441014011""","=""9780441014019""",0,4.05,Ace Hardcover,Hardcover,458,2006,2005,,2014/07/02,to-read,to-read (#24),to-read,,,,0,,,1,,,unspecified,,
89192,Century Rain,Alastair Reynolds,"Reynolds, Alastair",,"=""0441013074""","=""9780441013074""",0,3.93,Ace,Paperback,626,2006,2004,,2014/07/02,to-read,to-read (#23),to-read,,,,0,,,1,,,unspecified,,
10170545,"The Children of the Sky  (Zones of Thought, #3)",Vernor Vinge,"Vinge, Vernor",,"=""0312875622""","=""9780312875626""",0,3.64,Tor,Hardcover,444,2011,2011,,2014/07/02,to-read,to-read (#47),to-read,,,,0,,,1,,,unspecified,,
167847,"Marooned in Realtime (Across Realtime, #2)",Vernor Vinge,"Vinge, Vernor",,"=""0765308843""","=""9780765308849""",0,4.09,Tor Books,Paperback,288,2004,1986,,2014/07/02,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
167845,"The Peace War (Across Realtime, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0765308835""","=""9780765308832""",0,3.97,Tor Books,Paperback,304,2003,1984,,2014/07/02,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
156783,Axiomatic,Greg Egan,"Egan, Greg",,"=""0061052655""","=""9780061052651""",0,4.28,HarperPrism,Paperback,293,1997,1990,,2014/07/02,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
2425528,Incandescence,Greg Egan,"Egan, Greg",,"=""0575081627""","=""9780575081628""",0,3.64,Gollancz,Hardcover,300,2008,2008,,2014/07/02,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
156780,Schild's Ladder,Greg Egan,"Egan, Greg",,"=""006107344X""","=""9780061073441""",0,3.93,Eos,Paperback,352,2004,2002,,2014/07/02,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
156781,Distress (Subjective Cosmology #3),Greg Egan,"Egan, Greg",,"=""0061057274""","=""""",0,3.84,Eos,Paperback,456,1998,1995,,2014/07/02,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
156775,Quarantine (Subjective Cosmology #1),Greg Egan,"Egan, Greg",,"=""0061054232""","=""9780061054235""",0,3.89,HarperPrism,Paperback,280,1995,1992,,2014/07/02,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
156784,Permutation City (Subjective Cosmology #2),Greg Egan,"Egan, Greg",,"=""006105481X""","=""9780061054815""",0,4.08,HarperPrism,Paperback,352,1995,1994,,2014/07/02,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
207410,The Golden Age (Golden Age #1),John C. Wright,"Wright, John C.",,"=""0812579844""","=""9780812579840""",0,4.07,Tor Books,Paperback,416,2003,2002,,2014/07/02,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
45260,"The Naked God (Night's Dawn, #3)",Peter F. Hamilton,"Hamilton, Peter F.",,"=""0333725034""","=""9780333725030""",0,4.21,Macmillan,Paperback,1174,1999,1999,,2014/07/02,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",0,4.17,Tor Books,Mass Market Paperback,814,1990,1990,,2014/07/02,to-read,to-read (#119),to-read,,,,0,,,1,,,unspecified,,
248596,"Something Wicked This Way Comes (Green Town, #2)",Ray Bradbury,"Bradbury, Ray",,"=""0380729407""","=""9780380729401""",0,3.93,Harper Voyager,Mass Market Paperback,293,1998,1962,,2014/07/02,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
3972,"Olympos (Ilium, #2)",Dan Simmons,"Simmons, Dan",,"=""0380817934""","=""9780380817931""",0,3.94,Harper Voyager,Mass Market Paperback,891,2006,2005,,2014/07/02,to-read,to-read (#30),to-read,,,,0,,,1,,,unspecified,,
